job_role_id,job_post_id,role_title,role_budget,budget_currency,budget_type,display_order
93f2ee8b-0011-46a2-a226-168a91523289,44e47547-c687-43b9-a8ee-f5dd23c1357b,Frontend Engineer,915.77,USD,fixed,0
3734aac1-ffda-47bd-8c3c-8a19ba986208,658bd2b4-7cb3-4555-ac44-04763febbec5,Devops Engineer,2914.93,USD,fixed,0
f525b24b-18be-4ce5-8ff0-2316d1f2d748,658bd2b4-7cb3-4555-ac44-04763febbec5,Devops Engineer,4225.84,USD,fixed,1
de5677a7-1abf-4a75-8ae7-9cb22b67795a,658bd2b4-7cb3-4555-ac44-04763febbec5,Devops Engineer,5863.78,USD,fixed,2
97dfd020-09fc-412c-8f88-3d6b6f50186f,b0f81db3-17f2-4e1d-b7ca-56f9acf4da50,Mobile Engineer,4956.97,USD,fixed,0
3a0409f2-62ba-4972-aa49-7dd1c9565410,b0f81db3-17f2-4e1d-b7ca-56f9acf4da50,Mobile Engineer,1856.27,USD,fixed,1
5f962939-a0ec-4d79-9f8f-d96178201417,b0f81db3-17f2-4e1d-b7ca-56f9acf4da50,Mobile Engineer,3927.85,USD,negotiable,2
3491b2d2-3339-4209-8c1f-9430e8e9b012,c1942e07-8a0b-4e90-a0af-ab963e700407,Backend Engineer,2020.33,USD,fixed,0
9a181bf9-ab18-47a2-8d85-375cddb274dd,c1942e07-8a0b-4e90-a0af-ab963e700407,Backend Engineer,1579.2,USD,negotiable,1
c1fef079-ddc9-4a86-9ed3-0f4a0bcf42a5,c1942e07-8a0b-4e90-a0af-ab963e700407,Backend Engineer,2101.87,USD,negotiable,2
2b30622d-0091-4ff9-bf93-068b59affa3b,352d2bf4-6b28-457c-bc60-eb4333931d05,Ml Ai Engineer,3327.36,USD,negotiable,0
4a8b56dc-d243-4e2e-bcb7-bbb936f40060,352d2bf4-6b28-457c-bc60-eb4333931d05,Ml Ai Engineer,3853.66,USD,negotiable,1
6c4f714c-a06f-49ae-8aa9-baf6f9facbbf,eca9832d-c8b1-4363-b061-d9107b262298,Ml Ai Engineer,9535.87,USD,negotiable,0
6f4d664d-f24e-4f43-97c3-34823732dadc,eca9832d-c8b1-4363-b061-d9107b262298,Ml Ai Engineer,7735.64,USD,negotiable,1
e20fd2d0-119c-41e0-9c68-f113196637c7,eca9832d-c8b1-4363-b061-d9107b262298,Ml Ai Engineer,2469.06,USD,fixed,2
de491ffc-ae59-492a-8bb1-6c9f0bd0d960,d0e6b795-8a21-405f-833a-628882945b44,Ml Ai Engineer,1443.67,USD,fixed,0
542a8e4a-5736-4986-9035-afc14eb4de9e,d0e6b795-8a21-405f-833a-628882945b44,Ml Ai Engineer,3035.03,USD,negotiable,1
c4f648c6-1694-4987-9a67-f1848d3e115c,e62f2612-7dd8-40a3-ac17-08b708be40cd,Blockchain Engineer,8894.9,USD,fixed,0
6f44b395-c17b-49c5-b0f1-95aa1e0271c6,e62f2612-7dd8-40a3-ac17-08b708be40cd,Blockchain Engineer,12450.64,USD,fixed,1
cf68daed-468f-4819-8683-c3203b95227b,e62f2612-7dd8-40a3-ac17-08b708be40cd,Blockchain Engineer,10212.32,USD,negotiable,2
41a136bc-6e2b-4877-8437-bd0c00b66bb1,dcf6ffe9-3f8e-4bef-b10c-fff34ddd60ab,Frontend Engineer,2818.55,USD,negotiable,0
b342012d-3fbf-486b-9138-ce6a73f3b47b,391fbf78-0a15-4dad-858a-2825f8b40a67,Fullstack Engineer,1401.64,USD,fixed,0
66748c85-be62-4fea-b4fd-dfe90201f3ef,7da52e78-59e3-4041-8997-a6feb4271d98,Frontend Engineer,1615.95,USD,fixed,0
6ded77bc-36a1-486c-8b42-550fe4f87a0d,9c64008b-ce32-4fb7-b8e7-62c8ec658866,Frontend Engineer,2761.87,USD,fixed,0
0e8b8028-dd71-4fca-97a9-f19bb199a82d,b4e24a06-439d-4aea-ae30-6523edcfd4c5,Frontend Engineer,3473.17,USD,negotiable,0
1a00b01d-0112-4081-a4db-354eb51d0aa6,b4e24a06-439d-4aea-ae30-6523edcfd4c5,Frontend Engineer,3503.39,USD,fixed,1
3c3d3c14-b356-4581-8aa2-1f350a60655a,dbfdeeba-d01d-4f60-b18c-92a71f0572e5,Frontend Engineer,619.8,USD,fixed,0
472fcb79-0b6e-4bd5-971e-a77529965865,dbfdeeba-d01d-4f60-b18c-92a71f0572e5,Frontend Engineer,1719.29,USD,negotiable,1
8fcff0c7-003b-4f7b-8df2-5de982f9dcde,dbfdeeba-d01d-4f60-b18c-92a71f0572e5,Frontend Engineer,2430.31,USD,negotiable,2
c64b03f7-0365-4d14-9d0f-d8924eddf37a,e6676d97-5bd8-4093-9ee8-c75f36149fba,Devops Engineer,3946.32,USD,negotiable,0
4cd69205-7adb-4048-9476-b91c0d6c1d10,e6676d97-5bd8-4093-9ee8-c75f36149fba,Devops Engineer,2989.75,USD,negotiable,1
d91ab159-f9ad-48c0-8a5e-3c1faae6b01c,2ddd3309-dbbd-4b74-a1a0-ed4cbcdbb172,Ml Ai Engineer,1747.96,USD,negotiable,0
a3270829-5db2-4670-9a78-55a5f9e3dd27,2ddd3309-dbbd-4b74-a1a0-ed4cbcdbb172,Ml Ai Engineer,9212.79,USD,fixed,1
c5d2188f-f809-4918-896b-82506252bd60,84fe1bfc-45d9-450c-be52-3ae06d9e7730,Frontend Engineer,317.87,USD,negotiable,0
bcac1ffd-b546-41cb-a350-95778528820f,84fe1bfc-45d9-450c-be52-3ae06d9e7730,Frontend Engineer,3410.29,USD,negotiable,1
05a3094d-cfed-458a-b3c4-ed7b1f334763,81de19be-e21a-4879-8390-d4b4ac243eb9,Mobile Engineer,3208.82,USD,fixed,0
0129d8ff-4498-4b4e-b96e-788d6ce8830c,81de19be-e21a-4879-8390-d4b4ac243eb9,Mobile Engineer,3463.06,USD,negotiable,1
4afae63a-788c-4195-a76d-eed45acfff4d,81de19be-e21a-4879-8390-d4b4ac243eb9,Mobile Engineer,3421.48,USD,negotiable,2
07be2e94-7874-4708-91ef-c657bd7b6fe0,6430a1aa-9c7c-4d06-9ae0-1d28601db356,Design Designer,2043.41,USD,fixed,0
e2b11489-b724-4596-ab4e-311a658257f3,673427f4-7536-4d9c-9561-6bff397c52ad,Backend Engineer,4165.92,USD,fixed,0
0a279466-5f8c-41ff-8830-44f78dde21fe,8430fed9-dd11-493b-a0e1-7509981efd5d,Devops Engineer,3590.76,USD,fixed,0
e6d4da99-ec9d-458c-a18f-0b7973ba3292,34268558-ea33-4679-9e7e-a472e7404a2c,Frontend Engineer,1166.27,USD,fixed,0
45f41999-90e8-4824-b9ce-6f8d0ce0cfaf,34268558-ea33-4679-9e7e-a472e7404a2c,Frontend Engineer,1955.5,USD,fixed,1
a76eea41-9781-469c-aa0f-c0355dcb5b25,34268558-ea33-4679-9e7e-a472e7404a2c,Frontend Engineer,3887.06,USD,negotiable,2
3ad8f2de-ed7f-4aa8-b660-71f7745f3395,bbbe9505-4f0e-4b1c-8c03-fc01d3db8c74,Mobile Engineer,5078.47,USD,fixed,0
29bc8512-6352-4bc8-a8ba-c3012dd34dd7,46d49f26-e867-4a2b-b9aa-d575022646b1,Frontend Engineer,3221.91,USD,fixed,0
8ef46a00-a91a-4002-b16b-b5e82b0a5092,f7def9b0-61c3-4669-b4a5-621bdd338301,Frontend Engineer,2399.45,USD,negotiable,0
e1b5c327-31af-48b4-a949-1161a8ecfebe,552e934c-4278-488a-b118-47d9e5abab33,Fullstack Engineer,1928.11,USD,fixed,0
c4ede51c-7e2a-498d-8929-0c314ef4e9ce,552e934c-4278-488a-b118-47d9e5abab33,Fullstack Engineer,3185.61,USD,negotiable,1
8a59f44e-4dda-4c23-af72-a8bd262040c6,552e934c-4278-488a-b118-47d9e5abab33,Fullstack Engineer,5486.11,USD,fixed,2
e1cd8af4-4465-4ff3-ac71-3b9f9756e781,4b00e5c9-c734-414e-8d1d-d8db3084d5f9,Blockchain Engineer,2823.62,USD,fixed,0
7f687dfb-7aa1-464f-b6da-c9517b2a6a15,4b00e5c9-c734-414e-8d1d-d8db3084d5f9,Blockchain Engineer,12643.83,USD,negotiable,1
93bc05be-8a73-4bfd-ac67-a8d858cc12e5,4b00e5c9-c734-414e-8d1d-d8db3084d5f9,Blockchain Engineer,13768.27,USD,fixed,2
46f4c34e-a38b-4046-b037-9c7c0e1ec336,f311e690-b31b-402a-bc9b-f7b1ed43888c,Devops Engineer,4347.84,USD,negotiable,0
e8368551-9fa6-4b48-932e-524c61db4568,f311e690-b31b-402a-bc9b-f7b1ed43888c,Devops Engineer,7346.86,USD,negotiable,1
ed3fcbbe-691e-4ec3-94f9-7a825a898402,f311e690-b31b-402a-bc9b-f7b1ed43888c,Devops Engineer,2004.65,USD,fixed,2
48612e81-b531-4268-9b6b-65355a532ce7,d71507b8-5998-4a5f-aac9-da5a00edd895,Fullstack Engineer,5321.68,USD,fixed,0
5cdbdfd5-e5a0-4e17-91af-3b3b8d16f305,d71507b8-5998-4a5f-aac9-da5a00edd895,Fullstack Engineer,5431.04,USD,negotiable,1
4b5f883b-d250-4bc5-93b5-1cc78c469100,ecf1d698-2e09-4a15-8c02-d2bf52ef8038,Mobile Engineer,4731.96,USD,negotiable,0
c78b599e-c115-441b-a2d1-9a4525bf8d28,ecf1d698-2e09-4a15-8c02-d2bf52ef8038,Mobile Engineer,1689.91,USD,negotiable,1
9f8075d1-7439-4fdc-93ee-30351af95fad,ecf1d698-2e09-4a15-8c02-d2bf52ef8038,Mobile Engineer,5536.81,USD,fixed,2
245fcd93-d21c-4b48-8ba3-2689c54726d6,4f4fcae1-4895-404d-840f-3d2d51d4e42b,Mobile Engineer,2632.41,USD,negotiable,0
1257aedc-a2c7-43b2-bbd2-c6828e04126e,fd6ca337-5711-48fe-98be-76740f586b60,Backend Engineer,3548.01,USD,negotiable,0
0bd9555e-e6d8-40f3-8fa5-d0215b0a384b,9934f482-4fcf-45e2-9a43-fb09132139ed,Mobile Engineer,3315.87,USD,negotiable,0
68910c87-7878-4360-8d82-31181334c38e,9934f482-4fcf-45e2-9a43-fb09132139ed,Mobile Engineer,4494.52,USD,negotiable,1
bd43c04b-06ce-47ab-a2bc-2af2e4ac62d3,9934f482-4fcf-45e2-9a43-fb09132139ed,Mobile Engineer,5398.49,USD,negotiable,2
d4b9c7ad-71ba-42c1-acd9-ced101065966,51e93765-4332-4ea3-91f4-4b71a1dd99ef,Ml Ai Engineer,5397.12,USD,negotiable,0
79568abd-e68c-4146-ba0a-9c4a62540eed,51e93765-4332-4ea3-91f4-4b71a1dd99ef,Ml Ai Engineer,6865.22,USD,negotiable,1
eb1c4cb1-86dd-4452-936d-b748ac8716ad,b73b7ac7-81ab-4ae2-8414-ef3c3f1f1d56,Ml Ai Engineer,5009.71,USD,negotiable,0
a604b2c2-4218-477f-bd7a-8cadeaa65d99,b73b7ac7-81ab-4ae2-8414-ef3c3f1f1d56,Ml Ai Engineer,4459.03,USD,fixed,1
e7ca8c81-c0eb-45a3-8ab5-7fe67e4ea6b5,2c3de1fa-429d-4347-b99d-2ac662f7690f,Backend Engineer,3506.87,USD,fixed,0
54ded8e0-ee47-46ef-b98b-721c0a8585bd,2c3de1fa-429d-4347-b99d-2ac662f7690f,Backend Engineer,1901.55,USD,negotiable,1
b83c108f-3873-4116-9479-19dde97bb269,fea898cf-ed60-40f1-a02a-51492283de78,Frontend Engineer,1886.34,USD,negotiable,0
38e942eb-9565-4552-bd87-cef7b777badc,fea898cf-ed60-40f1-a02a-51492283de78,Frontend Engineer,3747.7,USD,fixed,1
c0ffed65-33a3-410f-9493-1d9b3b280704,023d4c55-90a3-4f49-8c58-0c76021e986c,Ml Ai Engineer,1001.78,USD,fixed,0
9a2a3a00-f1f9-4788-b68a-4b9782bfe6a7,278fd8f8-5e3d-4879-9819-59c44b2aed69,Design Designer,2991.4,USD,negotiable,0
7efe9e54-8331-4a89-b661-e3b2a782dbed,7697a90f-ab41-41d2-a7ce-461901440e84,Mobile Engineer,3396.65,USD,negotiable,0
c0c239f7-9f47-4722-ac0e-582a4c1ebbc0,d9d5d4a9-0676-473b-a73d-bcd596ef8a18,Fullstack Engineer,6822.94,USD,fixed,0
5095a720-fec1-47ff-bf35-a16de20819d2,84ebb7e1-6a51-432b-8e31-04830f342c6d,Backend Engineer,2306.19,USD,fixed,0
68f4a32a-3d0f-4089-8e33-7b9157951b34,7f8f00bc-58ac-4f69-9494-19ca8f3600f5,Blockchain Engineer,6974.6,USD,negotiable,0
2685c111-a84e-4d6c-9c25-496c8d6d637d,7f8f00bc-58ac-4f69-9494-19ca8f3600f5,Blockchain Engineer,6892.06,USD,negotiable,1
bf3206f0-8440-4adc-9da9-906183c659df,82fa1d36-a836-4337-9b4d-6290ea845860,Ml Ai Engineer,1450.76,USD,fixed,0
5ba33c88-9b40-4693-8411-e41a9ccba3aa,82fa1d36-a836-4337-9b4d-6290ea845860,Ml Ai Engineer,9115.08,USD,negotiable,1
807e207f-592d-4898-857b-72e3fb4edab2,86fa0d51-3602-4fbd-8846-d2f6fd374727,Blockchain Engineer,7514.99,USD,negotiable,0
a67e544a-bd8d-49ec-8522-6991ec766dd1,b0c93fa1-755b-4319-9339-42c98b8a4036,Devops Engineer,7080.58,USD,negotiable,0
956c8717-8b9d-40e0-b11e-73a818c2ce12,b0c93fa1-755b-4319-9339-42c98b8a4036,Devops Engineer,1359.41,USD,fixed,1
ebdc70fa-d490-4601-ab5e-f78600425c13,437b36d6-3d3b-4bb1-8383-48b55c5d1b95,Devops Engineer,5307.5,USD,negotiable,0
e4926cf3-2b32-4f07-b179-b616b4c7e374,437b36d6-3d3b-4bb1-8383-48b55c5d1b95,Devops Engineer,1488.6,USD,negotiable,1
7f6df7f1-3e7a-47dc-bf53-c8d54f9d30b0,82f242d6-1726-4f46-98f5-2ad1932ab0eb,Mobile Engineer,4622.47,USD,negotiable,0
0759c016-4320-4e2f-bb89-a78f7f38201d,82f242d6-1726-4f46-98f5-2ad1932ab0eb,Mobile Engineer,3382.52,USD,negotiable,1
60bb5b16-01b5-4b5c-8885-55a91a37fb26,82f242d6-1726-4f46-98f5-2ad1932ab0eb,Mobile Engineer,5429.15,USD,negotiable,2
73aa9655-90c7-403a-8655-daff0a71ab3c,9df9283f-3c8d-4004-8497-01524b2f48f4,Mobile Engineer,5566.68,USD,fixed,0
6b7ecb4c-4130-4ea4-a3df-3d971022e4a6,9df9283f-3c8d-4004-8497-01524b2f48f4,Mobile Engineer,2262.79,USD,fixed,1
96bbf507-3ec0-45d5-9bcc-0a96a21cd79b,9df9283f-3c8d-4004-8497-01524b2f48f4,Mobile Engineer,2889.24,USD,negotiable,2
b15ce2fb-1db9-49fb-b0d1-aee3482dd027,ffd8a3fc-0553-49cf-8206-30e53b9ce9f8,Fullstack Engineer,1041.0,USD,negotiable,0
fbda4427-1fcc-41bb-8e4f-57268f7b4498,752108ce-082c-4888-a87a-3a5187e4362e,Backend Engineer,4169.91,USD,fixed,0
9726e8c5-1ace-4874-bfe1-c9e27494b5f8,8d49abdc-05dc-4e15-a665-f1ca7cab6f53,Ml Ai Engineer,7340.86,USD,negotiable,0
d6af3590-75e9-4b90-ab88-a9054fc62c68,8d49abdc-05dc-4e15-a665-f1ca7cab6f53,Ml Ai Engineer,3630.46,USD,fixed,1
42dfe161-cc6a-48eb-b9c3-4faeed603b91,8d49abdc-05dc-4e15-a665-f1ca7cab6f53,Ml Ai Engineer,6747.55,USD,negotiable,2
efbaa895-b723-4f00-887b-7b3bdcb43058,410dd16e-b256-402f-bf63-cc12e8b29a14,Devops Engineer,7123.26,USD,fixed,0
c6d23bfb-a71f-4d24-b03f-89acb05d8267,7022679f-7b96-477a-bfe1-5d242a60d576,Blockchain Engineer,11543.84,USD,negotiable,0
8693eb24-f24e-410b-b7b0-638df0848d6e,7022679f-7b96-477a-bfe1-5d242a60d576,Blockchain Engineer,11572.34,USD,negotiable,1
c6478ccd-19aa-4007-a9a5-da8a959a0f2c,7022679f-7b96-477a-bfe1-5d242a60d576,Blockchain Engineer,8301.12,USD,negotiable,2
aa46bdf8-3e92-4307-8d3c-1586ad3992ed,213e20eb-4dfc-4250-a66c-90aca82c1256,Frontend Engineer,1007.33,USD,negotiable,0
c8a87d1f-818d-4884-b904-59a8dc841b9d,213e20eb-4dfc-4250-a66c-90aca82c1256,Frontend Engineer,2223.27,USD,negotiable,1
9b6bae42-9b1d-426d-b469-092ac4e0a1de,213e20eb-4dfc-4250-a66c-90aca82c1256,Frontend Engineer,3510.3,USD,negotiable,2
c44cc1de-570d-41f9-b9c5-8ec28af84ba6,ca8613a6-2845-4fc6-81ba-0ed855342b57,Mobile Engineer,2975.07,USD,negotiable,0
48069218-d8f3-4698-8290-a40d0053a1a2,ca8613a6-2845-4fc6-81ba-0ed855342b57,Mobile Engineer,789.34,USD,fixed,1
0eaf9b4b-592e-4927-8b95-2df48dab9ac3,ca8613a6-2845-4fc6-81ba-0ed855342b57,Mobile Engineer,4426.1,USD,fixed,2
4f803b8f-3e08-4e0f-979f-f8129142097f,ec6e53df-ddbb-4631-ba63-fea8cf4a4973,Mobile Engineer,3214.87,USD,negotiable,0
069103b0-84a1-4697-b7f5-35c04c3731f9,ec6e53df-ddbb-4631-ba63-fea8cf4a4973,Mobile Engineer,2985.18,USD,negotiable,1
c7b7d1a0-b0af-4078-9aae-ed6c023ff602,757430ba-47a3-4459-b691-4d32aee42924,Frontend Engineer,1922.65,USD,negotiable,0
cdea6082-f489-400d-a6c6-c2be58d1b898,757430ba-47a3-4459-b691-4d32aee42924,Frontend Engineer,2171.36,USD,negotiable,1
7bb6ebbe-1dc9-45c3-95c8-abf14dc4e58b,757430ba-47a3-4459-b691-4d32aee42924,Frontend Engineer,3954.14,USD,negotiable,2
1ac7605f-61a6-43b9-98dd-37d5b4c31e6b,e27c3079-4835-4469-8210-7977b144bfdd,Mobile Engineer,4879.69,USD,negotiable,0
bd61eca2-fce0-4e2d-9b22-204324f34d5d,e27c3079-4835-4469-8210-7977b144bfdd,Mobile Engineer,622.99,USD,fixed,1
ff89a1bc-43ce-400f-ac7a-b69cd1e1e3c6,e27c3079-4835-4469-8210-7977b144bfdd,Mobile Engineer,1535.84,USD,negotiable,2
52900581-9f20-4525-9b2c-5784cbac90e8,9d3eee89-1b62-4dd7-a369-4c503758c222,Devops Engineer,2076.67,USD,negotiable,0
ac25c6d6-805b-4249-8b15-70e28b248a62,9d3eee89-1b62-4dd7-a369-4c503758c222,Devops Engineer,1238.21,USD,fixed,1
516b4202-e46b-491b-bca6-2d0bc2ac0f70,e7c2352e-6413-4362-b998-a18b321cf8ed,Mobile Engineer,5022.26,USD,fixed,0
aebc8141-8e18-46e5-a7c0-d073764fa2c5,e7c2352e-6413-4362-b998-a18b321cf8ed,Mobile Engineer,5820.53,USD,fixed,1
2bd9ccab-56ea-4551-a288-f11184cb727f,fe7f2c26-3b55-430c-940e-4411deb59f26,Mobile Engineer,5617.49,USD,fixed,0
452b292c-d93e-4eba-8f31-0ee7c4efa63b,d36c78ad-54e9-4323-a8a4-43827552df53,Frontend Engineer,3938.2,USD,fixed,0
8885b0bd-0842-40bb-a613-39132fa1f333,cb680840-8e03-4419-b3ee-6d7480f71540,Mobile Engineer,4341.78,USD,negotiable,0
2253956c-975c-45d8-a59b-ed58746d8033,cb680840-8e03-4419-b3ee-6d7480f71540,Mobile Engineer,4673.18,USD,fixed,1
1c90a926-1ec7-4cc1-b696-1b043aab36ff,cb680840-8e03-4419-b3ee-6d7480f71540,Mobile Engineer,5847.42,USD,fixed,2
b14758c1-a724-45ca-ba89-58d9550feae0,471c4662-5697-42fa-8243-445b55732faa,Devops Engineer,5800.83,USD,fixed,0
eaa0e95b-be86-41a3-91a2-caac5f66bcc4,471c4662-5697-42fa-8243-445b55732faa,Devops Engineer,6445.73,USD,negotiable,1
04e7ddd2-24b0-40d5-9d3d-351874ae60d2,471c4662-5697-42fa-8243-445b55732faa,Devops Engineer,4423.19,USD,negotiable,2
1e0c0588-f239-4898-a2fb-35edf1654440,9d3fd6e1-4bd4-4335-b983-5796afc0b8dc,Ml Ai Engineer,2272.47,USD,negotiable,0
55d87ef5-88b1-4ff9-964f-4476699991b7,a8ff9577-c823-4030-adc7-82c36a2cbf18,Backend Engineer,3613.46,USD,negotiable,0
fe01cdd2-2978-4b6c-a4a8-2684c1590346,a8ff9577-c823-4030-adc7-82c36a2cbf18,Backend Engineer,4418.78,USD,negotiable,1
ecf6bca7-facc-478d-965d-4699e38bd4c7,a8ff9577-c823-4030-adc7-82c36a2cbf18,Backend Engineer,2039.18,USD,fixed,2
641f1a0e-62c1-45ef-b10e-ef2b7b9ac165,0443b676-c0c7-4579-9f32-e5eaf49c14b0,Mobile Engineer,5922.28,USD,negotiable,0
34203c9d-5a9c-43df-8b61-8eb232b6fb3d,0443b676-c0c7-4579-9f32-e5eaf49c14b0,Mobile Engineer,3645.65,USD,fixed,1
636aa279-af25-4b8a-9b64-e721afe5e7eb,0443b676-c0c7-4579-9f32-e5eaf49c14b0,Mobile Engineer,2310.89,USD,negotiable,2
d6d788d1-ca10-403b-ab07-b480900ee9b4,f7fa92d1-5b70-4f0e-afa6-5ec92cce7174,Frontend Engineer,718.37,USD,negotiable,0
0312f817-6208-4e52-94da-d9029083f990,f7fa92d1-5b70-4f0e-afa6-5ec92cce7174,Frontend Engineer,1318.96,USD,fixed,1
0270a149-8192-47c8-8d3e-e6ae35f07393,f7fa92d1-5b70-4f0e-afa6-5ec92cce7174,Frontend Engineer,508.71,USD,fixed,2
d748d918-9289-4d3d-a4d9-14e28028bd62,27cbb841-3f4d-40cc-896f-b225f49771e2,Design Designer,1436.8,USD,negotiable,0
7832f697-05fb-495e-959d-28e8d95f94c6,27cbb841-3f4d-40cc-896f-b225f49771e2,Design Designer,1767.76,USD,negotiable,1
90643ae4-b756-4517-8019-82b78ed88373,27cbb841-3f4d-40cc-896f-b225f49771e2,Design Designer,2742.07,USD,fixed,2
aa496d04-d23a-44e2-aaf4-5b3e020c94c6,a73f0c5f-b8f9-437f-a6c6-acbc299e43bc,Devops Engineer,6406.23,USD,fixed,0
ba403124-d4b1-40ab-b94f-caaab84cf256,a73f0c5f-b8f9-437f-a6c6-acbc299e43bc,Devops Engineer,6894.37,USD,negotiable,1
9534993c-47e8-4551-9d2f-c4b3d2d374b3,a73f0c5f-b8f9-437f-a6c6-acbc299e43bc,Devops Engineer,6807.87,USD,negotiable,2
e372cfcd-d033-4b00-9285-ea4bff56de24,16180776-8b84-49db-998d-d6720abfa739,Blockchain Engineer,2157.09,USD,negotiable,0
ce585972-27d5-4b9f-92a4-fb9dd17c29d6,07e4bf36-fe89-451a-b0da-acd0c12c035c,Fullstack Engineer,6285.78,USD,fixed,0
08f8a651-f24f-4830-86e0-832d270f18f1,07e4bf36-fe89-451a-b0da-acd0c12c035c,Fullstack Engineer,853.54,USD,fixed,1
52fc2a3e-62bc-4f34-9263-fa310ea4b1f9,14ca9baa-8977-43d2-886e-1aa898775525,Mobile Engineer,5807.81,USD,negotiable,0
36700d23-0868-41c2-a432-835b5b057718,14ca9baa-8977-43d2-886e-1aa898775525,Mobile Engineer,5500.06,USD,negotiable,1
a27a11ff-58e3-4fe4-9bfa-1814de40f55f,b2900f57-870d-49dc-85c2-204bd0ccf3a8,Frontend Engineer,3256.69,USD,fixed,0
dc0b5737-0e35-4b8d-ab44-56c9f7f2ce97,a6625f48-18da-4dc8-a151-9ec2a0f69925,Frontend Engineer,1884.32,USD,negotiable,0
54d0593d-84a8-4ead-b2cc-caa08d5c8c72,a6625f48-18da-4dc8-a151-9ec2a0f69925,Frontend Engineer,1874.57,USD,negotiable,1
42118fce-7945-4a62-9221-160b14b69e90,7114417a-91b5-496e-802d-5480d1354d36,Mobile Engineer,4099.9,USD,fixed,0
fadc2352-a4fc-493e-b664-d74ab7be4600,7114417a-91b5-496e-802d-5480d1354d36,Mobile Engineer,2781.04,USD,negotiable,1
13200207-c35d-4dd1-860e-03feb2f2a215,7114417a-91b5-496e-802d-5480d1354d36,Mobile Engineer,1068.19,USD,negotiable,2
62240031-2c8b-4f59-916b-c4be3668e2db,6de6543f-8c87-488c-ba3f-e22a38627584,Frontend Engineer,1138.65,USD,fixed,0
46db8d5c-06bd-4d51-b666-2c829da29cfb,cb6e553f-11bb-479b-b1f5-b303b7de8d7e,Design Designer,1130.1,USD,negotiable,0
3bfcad90-88f3-4a08-9bc1-8aac1cd00dc9,cb6e553f-11bb-479b-b1f5-b303b7de8d7e,Design Designer,2313.81,USD,negotiable,1
e36cd724-2d93-4384-93c1-7a83b6a9f415,f0b78a52-ef7d-4351-ade6-985710ae0ca5,Devops Engineer,7264.89,USD,fixed,0
2869a042-32c3-4184-a6fa-2ecf86f36d7a,f0b78a52-ef7d-4351-ade6-985710ae0ca5,Devops Engineer,4739.49,USD,fixed,1
3fd8803d-0268-4eed-827d-1a4b158b5499,f0b78a52-ef7d-4351-ade6-985710ae0ca5,Devops Engineer,5169.24,USD,fixed,2
6c55ebcf-456a-48ef-b329-f887602b809d,b4255550-297f-4392-aaec-ca6c70515e8c,Backend Engineer,2414.57,USD,negotiable,0
dc013f29-5e68-4cb8-a52d-abba38060922,b4255550-297f-4392-aaec-ca6c70515e8c,Backend Engineer,1407.23,USD,fixed,1
9430c73e-529e-498a-a926-ea0e5be29229,5c4b166a-987f-4743-8c17-68093bfa9ff5,Blockchain Engineer,8596.89,USD,fixed,0
4d6aacc5-1c5c-433c-992e-9f0533474c02,1cf491a5-610d-46b9-92e2-8ec4a8fc1ba5,Backend Engineer,4204.31,USD,fixed,0
80bd20c0-13bf-4ee4-bd15-6536aeb49731,5f8f4c1d-ed72-4ca0-b573-f005092f3f1f,Mobile Engineer,1557.69,USD,negotiable,0
e88b44c3-dd89-4c94-99f6-92e2f32eee1f,821f7d4e-04b0-4c84-aa65-38f545273b30,Mobile Engineer,3107.37,USD,negotiable,0
374025f9-bba6-4069-a858-af3023a25f54,821f7d4e-04b0-4c84-aa65-38f545273b30,Mobile Engineer,3784.41,USD,fixed,1
f2a002dc-82ba-4fa0-a7f2-61a4a96b9913,01083ae5-1898-40e9-a399-07b40ae65f07,Design Designer,2191.77,USD,fixed,0
f31d780b-8c47-4818-9b0c-e4811962474f,bbe54299-7a6f-49ca-8a3c-ca660914333a,Frontend Engineer,1883.67,USD,fixed,0
8de411aa-11f8-41f1-9130-bb84ceb3a129,86ccfd9e-1c47-4c22-bf51-da574e69922d,Ml Ai Engineer,5343.29,USD,negotiable,0
80895983-98c2-49ce-aa0a-776812c502a5,86ccfd9e-1c47-4c22-bf51-da574e69922d,Ml Ai Engineer,4295.96,USD,fixed,1
72acdb9e-6c22-4862-9a55-651492ff4b94,86ccfd9e-1c47-4c22-bf51-da574e69922d,Ml Ai Engineer,4853.42,USD,negotiable,2
29bf9942-caf9-4976-aad7-2d8338aaa834,6f40ac61-38d7-4bce-b37c-83634c4ad77f,Frontend Engineer,3091.73,USD,negotiable,0
ad254a1a-3e32-44e9-ade3-61366171114a,6f40ac61-38d7-4bce-b37c-83634c4ad77f,Frontend Engineer,1639.46,USD,negotiable,1
2646330f-7541-47e6-9dbb-619974c3fde0,9adcf5df-548e-431e-b558-33c94624fed0,Fullstack Engineer,4868.54,USD,fixed,0
cd105799-03d1-4b74-ad17-1b01d84c03bf,9adcf5df-548e-431e-b558-33c94624fed0,Fullstack Engineer,923.73,USD,fixed,1
2369bac1-8086-45e0-8e1a-970201e701a3,9adcf5df-548e-431e-b558-33c94624fed0,Fullstack Engineer,1968.81,USD,fixed,2
9dcadbe2-5ec1-42cc-a187-a46ba9f4995e,f9c4baaf-f5be-49ae-b3bc-457776e63f77,Frontend Engineer,3329.7,USD,fixed,0
